Date,AT - Make,AT - Model,AT - User ID Cookie,Users
20160701,audi,a5,id=02c29ea9-4d7f-4325-b003-aa0aafeebe8c,1
20160701,audi,a5,id=02c5f53d-459d-44da-b412-d1c52ab08677,1
20160701,audi,a5,id=02c65716-746a-4079-a13c-3557209780bc,1
20160701,audi,a5,id=02c8399d-495f-498d-b128-25c956857a4e,1
20160701,audi,a5,id=02d5ac57-d7a4-4c64-983b-08636c546937,1
20160701,audi,a5,id=02d84354-f493-483e-a119-a6d4bb47c5d5,1
20160701,audi,a5,id=02dc44cd-5b35-40c0-8f3f-f567f9827059,1
20160701,audi,a5,id=02e85ff8-eead-41a9-a605-cdc4d4ea547e,1
20160701,audi,a5,id=02e97dc1-ab23-476e-82b9-476b8b287e81,1
20160701,audi,a5,id=02ea22e6-9722-40b6-a7dd-73fd81761c53,1
20160701,audi,a5,id=02efcffa-31d9-4111-aa58-23b09f322fed,1
20160701,audi,a5,id=02f30483-82cc-4e82-b2fe-38940832fc30,1
20160701,audi,a5,id=02fb4463-d5a8-4d63-ae4f-e25cbbfb28b9,1
20160701,audi,a5,id=02fb8cbb-3ce4-48c8-a115-182a5d150dc1,1
20160701,audi,a5,id=02ff5c70-a7a4-4568-99e5-faf36f4c0c1e,1
20160701,audi,a5,id=030686bb-8145-491b-8f8e-83c3d6a03bd6,1
20160701,audi,a5,id=0306a44d-6b64-4427-868f-c7c86c569dfe,1
20160701,audi,a5,id=03072aa8-2783-4666-90ca-26c489d3756b,1
20160701,audi,a5,id=0307c9e2-d6ad-4666-aadf-ce01b29ae50e,1
20160701,audi,a5,id=031e3b94-8d65-4e59-85ed-7701f7c7e90e,1
20160701,audi,a5,id=032f95fd-c3c9-4ab4-bb4e-b095582f9bf7,1
20160701,audi,a5,id=0331ba29-d112-49e2-9975-8af659f8d59d,1
20160701,audi,a5,id=033384dc-afa1-4dda-89b7-1d7e54c12d91,1
20160701,audi,a5,id=0338d195-ec48-4aaf-9efa-b4d9308c059b,1
20160701,audi,a5,id=03396dae-b4f6-4af2-8c88-6aaf3a36cd35,1
20160701,audi,a5,id=033cabec-b4aa-4e32-9fbf-33fc1dc94082,1
20160701,audi,a5,id=033fd0a9-54ef-48af-adc2-e5fbe1fa3c7e,1
20160701,audi,a5,id=03434c3c-2871-4035-8530-c3bd28672456,1
20160701,audi,a5,id=03498c16-c0c3-40ba-9597-81f7895a01d3,1
20160701,audi,a5,id=034f10de-67e1-4e80-bd05-84b0db34b1dd,1
20160701,audi,a5,id=0353b046-d473-4bfa-98dd-ef8f8519ec17,1
20160701,audi,a5,id=035711af-e1cc-4715-81e3-9e6aef9f3b35,1
20160701,audi,a5,id=0366c0ef-7a45-46ea-99d7-a7406a7180c6,1
20160701,audi,a5,id=03677398-0ddf-4d4f-ade7-af6a9a3d1b27,1
20160701,audi,a5,id=036c9bf0-1c26-4180-a3b7-0d3a0ccddb68,1
20160701,audi,a5,id=03799e60-2a23-4115-9690-244562b2952f,1
20160701,audi,a5,id=037d2dbb-79b7-4ba8-9bc0-c97c99dc48de,1
20160701,audi,a5,id=037dda82-f7cf-4cae-b9d4-52f1afdaa72e,1
20160701,audi,a5,id=03823460-089d-4210-aa56-cc725b2b2353,1
20160701,audi,a5,id=038adeaf-9d71-4112-afc0-4aababfbd747,1
20160701,audi,a5,id=0398feff-bb6a-41ae-9403-ea3e41b544be,1
20160701,audi,a5,id=03a41ba7-f720-41c7-a681-883b6e845a4f,1
20160701,audi,a5,id=03a73345-4bd5-4ab6-af9d-2767e36430ec,1
20160701,audi,a5,id=03b02b6c-7b84-427b-b029-6c635d4e617f,1
20160701,audi,a5,id=03b455e6-09ce-4cd7-b05b-fc0ac9a6f2cb,1
20160701,audi,a5,id=03baa8a1-69f0-4687-a326-0384178210d5,1
20160701,audi,a5,id=03bb63ee-9781-4838-96cf-3f6fe90bce07,1
20160701,audi,a5,id=03bb6652-439f-48e3-b5ad-f99b90d748d4,1
20160701,audi,a5,id=03bce06a-5c95-40cd-92ad-68584f59b715,1
20160701,audi,a5,id=03c34ed1-6c65-4038-b8b0-d36046c22eed,1
20160701,audi,a5,id=03cdc43b-61d1-4907-ad25-c79aa8b0dd05,1
20160701,audi,a5,id=03da2c94-d7a5-48b9-bcfe-0c0ee847e480,1
20160701,audi,a5,id=03db3503-d4bf-4b76-8ec1-6288e730eda6,1
20160701,audi,a5,id=03e23caa-1f06-4595-9cb0-e857b2ee8f76,1
20160701,audi,a5,id=03e3b5ac-0b6d-45e7-b9de-89fc005f35cd,1
20160701,audi,a5,id=03e9fcbf-ffe9-42ea-b653-ac5243588c16,1
20160701,audi,a5,id=03fc54ff-ae46-450f-b10f-b94dd3e8a2a2,1
20160701,audi,a5,id=0402e500-7df5-4208-b135-7980bb9a75fb,1
20160701,audi,a5,id=040ff2fd-bb74-4809-a5f6-c114f2c1289b,1
20160701,audi,a5,id=0423ff49-8083-4183-91cc-3b8295cb8226,1
20160701,audi,a5,id=0430b055-9108-4b42-b6e8-f5cdd55e8208,1
20160701,audi,a5,id=04367e60-498b-4ee8-a836-25d2cfeba835,1
20160701,audi,a5,id=043f005e-ab58-4e13-97bf-9f2d8dac1710,1
20160701,audi,a5,id=044e9780-9b3f-4682-ac6a-85584d864acb,1
20160701,audi,a5,id=04564fbf-e8f7-4df4-ac01-64013600298b,1
20160701,audi,a5,id=046427ae-eb72-4408-aeed-2ada0dc21774,1
20160701,audi,a5,id=0474bad2-b87d-4634-b8d6-457cc7b00161,1
20160701,audi,a5,id=047e1803-3bf8-4428-aff1-cdccf4e63761,1
20160701,audi,a5,id=047f65a6-779e-441f-a6c0-4191535c08f6,1
20160701,audi,a5,id=048a47ff-f35b-419d-bdd1-ac55b7c2b38f,1
20160701,audi,a5,id=048e113c-5bca-4426-8847-9f88a0251232,1
20160701,audi,a5,id=049447fd-4931-4eb9-8433-128c18425465,1
20160701,audi,a5,id=04982855-90ba-4e07-8723-8e58af9a57b9,1
20160701,audi,a5,id=049e40af-2218-4ec9-8ea4-a19dea3f5639,1
20160701,audi,a5,id=04a1b8e5-ea03-4f8c-a4a6-e24a87110dfd,1
20160701,audi,a5,id=04a34d5b-3279-410a-89eb-b2350feb8835,1
20160701,audi,a5,id=04a46bba-46b3-4f49-aef8-f646e4f592c4,1
20160701,audi,a5,id=04b06cc7-01cd-4360-877e-b204a2b9b530,1
20160701,audi,a5,id=04b302a7-9cf8-4d49-95cf-9cdf104f2932,1
20160701,audi,a5,id=04ba6600-4705-4438-804d-124c3aaefa30,1
20160701,audi,a5,id=04c07339-119f-4406-ab56-01f214e175d1,1
20160701,audi,a5,id=04c201d1-3e1a-4821-bcdc-990f0dd56499,1
20160701,audi,a5,id=04c355a4-b9ee-449b-ad50-88fc98c48a55,1
20160701,audi,a5,id=04c5492a-61c4-46af-80d9-f4a06a78df09,1
20160701,audi,a5,id=04cf3ac4-05fd-45e8-ba7d-9b2524de9071,1
20160701,audi,a5,id=04d2436b-82db-4cb4-84c3-a2418e5e4cfa,1
20160701,audi,a5,id=04d81517-2dce-412d-bb68-bb609d0e659a,1
20160701,audi,a5,id=04d9fde0-dd67-438c-a9a8-d972c5e8040d,1
20160701,audi,a5,id=04deb4b0-f6dc-4d27-b0c9-f297a657096c,1
20160701,audi,a5,id=04ded606-8dcf-4b44-98b6-cd8ec6239863,1
20160701,audi,a5,id=04e1959b-b2c7-4cef-b1d7-8d02b5290615,1
20160701,audi,a5,id=04e1d9b3-2027-41aa-9cdb-886ae188d723,1
20160701,audi,a5,id=04e618b2-5683-4c9d-83a2-fd5769d3143b,1
20160701,audi,a5,id=04e71ebf-9846-4e5e-b90a-49d1d28af706,1
20160701,audi,a5,id=04f62b95-7ab4-4047-87fa-eddcdf595d06,1
20160701,audi,a5,id=04f703c7-0f21-44d2-8e09-c19ee6d44427,1
20160701,audi,a5,id=04ffa0f7-3abc-435c-a6d9-15ab2e075b9a,1
20160701,audi,a5,id=05098400-7bb9-4d2f-9246-56fb0447e7e4,1
20160701,audi,a5,id=0516c00f-a603-46f9-bba5-725572484b3c,1
20160701,audi,a5,id=0526dfa4-c986-4c1e-af33-cb84935b13d1,1
20160701,audi,a5,id=05315d28-be04-4014-ba79-79edd808ad30,1
20160701,audi,a5,id=0543c41a-112c-43f9-a128-c85fe33dea62,1
20160701,audi,a5,id=05442308-0247-4fea-84a8-2153a97d7e57,1
20160701,audi,a5,id=05475990-e451-4be4-8ed4-678b47284e58,1
20160701,audi,a5,id=054795d2-da5a-4f4d-b194-66eaf5571e05,1
20160701,audi,a5,id=054baee4-1ada-4dcc-a6b7-eba9a2e85d64,1
20160701,audi,a5,id=054f2856-d8ca-447d-a507-b9f73a12cee5,1
20160701,audi,a5,id=05510bfd-f8c0-49a0-be67-7f83aea6e6d1,1
20160701,audi,a5,id=05683559-8a92-4864-986a-38e4d6d1652a,1
20160701,audi,a5,id=056bb86e-0de0-400a-ba72-0be49bb848d8,1
20160701,audi,a5,id=05744b90-e749-4ff4-ba83-8714bdbaf4eb,1
20160701,audi,a5,id=0577633b-faed-488c-a9f9-2bb9193a5dcc,1
20160701,audi,a5,id=0577f6c3-176c-477c-b535-588cf37cfc6b,1
20160701,audi,a5,id=0586917e-64b1-481f-b69f-9dbe2caa73ca,1
20160701,audi,a5,id=0589b5bd-2baf-48f7-96a7-c40cc9aa6a7e,1
20160701,audi,a5,id=058f6949-0578-4a22-bde0-015706629356,1
20160701,audi,a5,id=05930484-d4b4-43b7-948e-c7888c0f4bdc,1
20160701,audi,a5,id=059449b7-f1ce-4e24-973e-1d203c8d9be4,1
20160701,audi,a5,id=05976dcd-8243-45d4-87bd-c595b409f911,1
20160701,audi,a5,id=05a2cd94-503f-41f9-a5bb-a5017765007f,1
20160701,audi,a5,id=05ae86cd-1049-4b79-8c0a-c4c82731551e,1
20160701,audi,a5,id=05d4940c-c797-48b6-9c7c-52795c507703,1
20160701,audi,a5,id=05d81018-382c-42e6-b246-357ec5d4107a,1
20160701,audi,a5,id=05da8773-b0fd-460e-8c74-488a466cb737,1
20160701,audi,a5,id=05e1a985-35b8-400a-af2a-049a314f14ef,1
20160701,audi,a5,id=05e1d317-1ee2-4136-b5b8-e1a52b5416a8,1
20160701,audi,a5,id=05e47ea6-4cfc-4585-a314-6f4cf9b676c8,1
20160701,audi,a5,id=05e76f83-1519-41d6-8565-03bcc931d6ab,1
20160701,audi,a5,id=05ee3345-fdf7-4ec9-a0e8-74e7120c5857,1
20160701,audi,a5,id=0606d4ae-d18f-4c77-b5ab-dbf9bad2a956,1
20160701,audi,a5,id=060820be-2350-4735-826b-6981bbc3b4c7,1
20160701,audi,a5,id=0611b351-6a3e-47e3-bdc3-1f8b5cc74a6f,1
20160701,audi,a5,id=061d832b-2883-4941-ac77-a3939d978697,1
20160701,audi,a5,id=061f2fef-32fb-431a-9f29-e37d6f3643b8,1
20160701,audi,a5,id=06218531-3035-4156-9883-dc77328b278b,1
20160701,audi,a5,id=06295f82-f581-4151-8e83-17f4c906459c,1
20160701,audi,a5,id=0632f634-8186-479d-b5fd-f49c6fcf08a9,1
20160701,audi,a5,id=0633c497-a70b-45b0-8cf1-14de081c9492,1
20160701,audi,a5,id=06352a3d-d641-4aab-aeae-11da1e8088f2,1
20160701,audi,a5,id=0639846e-3a1d-46b6-aa6f-9a6e403793f2,1
20160701,audi,a5,id=0639cc8a-b86a-444a-98e5-ba742429240c,1
20160701,audi,a5,id=063a0a04-0666-4fa1-b44c-1a3cc6a67502,1
20160701,audi,a5,id=063f5ced-9312-4320-aa0f-61c8ccef89c3,1
20160701,audi,a5,id=064136d1-3f5c-4463-af2e-2e227ad6a41b,1
20160701,audi,a5,id=0644cedf-aae0-43f7-a65a-d6af03d150e5,1
20160701,audi,a5,id=064b1d27-da61-42ca-99e2-82fffcfae02e,1
20160701,audi,a5,id=064bbdf2-0d4e-4446-bd19-e49e5d706f2e,1
20160701,audi,a5,id=0655cb2d-1b8e-4a9b-8b3e-7ec0c69f90a9,1
20160701,audi,a5,id=066d50bf-47b0-411e-815e-907a8acfde47,1
20160701,audi,a5,id=066f80ea-f8df-41c2-9fb5-4ca51d763fe3,1
20160701,audi,a5,id=067bf028-1766-4a8d-96b1-1674b876ba6c,1
20160701,audi,a5,id=067f846d-19fc-4e96-bbc9-125f592b11f8,1
20160701,audi,a5,id=0681f201-6a0d-40b4-9d17-5d587f594421,1
20160701,audi,a5,id=06821c00-0ba1-45e2-85b5-6e545686d164,1
20160701,audi,a5,id=06858fb1-6ca0-4078-933b-79ea9754a315,1
20160701,audi,a5,id=068bd52d-051d-4cab-a7c9-66af8255bde8,1
20160701,audi,a5,id=069e48f7-ca03-4ee7-8a14-5e02c504a77d,1
20160701,audi,a5,id=069e91dc-6c63-4e5b-bbc6-0665f7d2e590,1
20160701,audi,a5,id=06a0013f-44ad-4658-9a27-7c8ad18ad3d9,1
20160701,audi,a5,id=06a1cfa0-4e7b-4e58-9b24-d76c9996c9cc,1
20160701,audi,a5,id=06a815dc-b017-48d2-9494-656172e9fe1f,1
20160701,audi,a5,id=06bae1f0-11e6-4a67-b8c1-e6ca140f7124,1
20160701,audi,a5,id=06bece13-039f-4b99-9f29-dc1cabed9303,1
20160701,audi,a5,id=06c11416-2e24-4ace-9e5c-22ae4b95efc2,1
20160701,audi,a5,id=06c7b3bf-acf2-4ef9-b5a7-32e17611f5cf,1
20160701,audi,a5,id=06c805ff-5564-4e86-9fce-af9a547ef2e1,1
20160701,audi,a5,id=06d5bf96-3c29-466a-ac03-fa4c4290f4ea,1
20160701,audi,a5,id=06dd09db-93c8-4d76-9bd1-b74763b92c65,1
20160701,audi,a5,id=06df1c89-580a-4a25-9793-5193580b2d5b,1
20160701,audi,a5,id=06e159d5-5085-4836-bffd-d4490f2edc2f,1
20160701,audi,a5,id=06fb40cb-871e-47d7-aadf-8c146ca0d98a,1
20160701,audi,a5,id=0700c093-9577-4284-ad5e-d012c1de1bca,1
20160701,audi,a5,id=07028e00-6a9a-4cfc-8c6c-a19d8b939314,1
20160701,audi,a5,id=07029de0-5f77-4168-a5c0-114a8efb7398,1
20160701,audi,a5,id=070a5126-9422-4e8e-bdcf-2b25aa46894a,1
20160701,audi,a5,id=070ddd55-0f26-4ed0-8970-41b513614d4a,1
20160701,audi,a5,id=070fb799-d597-400d-b5be-3d7c76fbdd32,1
20160701,audi,a5,id=071e3c76-91c0-43b5-82ad-f38598aaa3fe,1
20160701,audi,a5,id=07208fe0-8733-48ca-95b8-970b79746c65,1
20160701,audi,a5,id=072d66d8-c70e-4c0c-a3d9-3d4d8ddea734,1
20160701,audi,a5,id=072e8c7c-2f90-489e-b378-4a9db3a05db3,1
20160701,audi,a5,id=073f4589-78d2-46b8-8931-95184b857f3a,1
20160701,audi,a5,id=074109f5-9112-4e34-b7fd-9a97d55e8c82,1
20160701,audi,a5,id=0743d741-5a1e-4644-b703-53f99ac23aaa,1
20160701,audi,a5,id=074e6444-779e-4d0b-a2fa-fee86c155e2c,1
20160701,audi,a5,id=074e8795-1133-4b2b-9a11-481b54b7fa7a,1
20160701,audi,a5,id=07656296-408e-4b36-854c-833b7ccae542,1
