"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3050","@Mr_Tosser all the more reason you need a new car now then haha",FALSE,0,"Mr_Tosser",2016-08-31 20:27:15,FALSE,"771081127046053888","771081939663122433","374198412","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeDonlan1",0,FALSE,FALSE,NA,NA
"3051","Impressive growth in UK #automotive sector. https://t.co/Zf9aX2fqcm",FALSE,1,NA,2016-08-31 20:26:45,FALSE,NA,"771081814056337409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuhailExolta",3,FALSE,FALSE,NA,NA
"3052","RT @HarwoodsGroup: Built to perform.
Introducing the #Bentley Flying Spur V8 S in Moroccan Blue!

Thoughts?

#simplystunning #cars https://…",FALSE,0,NA,2016-08-31 20:26:36,FALSE,NA,"771081777016430592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulCaddIck128",8,TRUE,FALSE,NA,NA
"3053","Excited for a last minute planned Daddy daughter road trip to Oxford tomo, me driving! #daddydaughter #roadtrip #oxford #excited #familytime",FALSE,1,NA,2016-08-31 20:26:00,FALSE,NA,"771081625924956160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HelenPortia",1,FALSE,FALSE,NA,NA
"3054","Mad to think I could have a new car 3 weeks <ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>",FALSE,1,NA,2016-08-31 20:25:48,FALSE,NA,"771081576172163073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shanahillxo",0,FALSE,FALSE,NA,NA
"3055","RT @connect_insure: Honda NSX first drive! @tweetuk @HyperRTs  #cars #carnews #motorhappy #motorhour #motoring #detailing https://t.co/N7sy…",FALSE,0,NA,2016-08-31 20:25:46,FALSE,NA,"771081568496545792",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","tweetuk",5,TRUE,FALSE,NA,NA
"3056","RT @SeasonCarHire: Lean green and mean #Lamborghini #Huracan available for hire. 
#london #supercars #cars #auto #lamborghini https://t.co/…",FALSE,0,NA,2016-08-31 20:24:06,FALSE,NA,"771081148374081536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christodd006",6,TRUE,FALSE,NA,NA
"3057","RT @compoundchem: What’s behind new car smell? Here are some of the compounds involved: https://t.co/gA3IJhP3Ve https://t.co/xWwFr5NwEt",FALSE,0,NA,2016-08-31 20:23:46,FALSE,NA,"771081065201041408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CondellMark",57,TRUE,FALSE,NA,NA
"3058","New car day tomorrow buzzzzzinnnnggggg <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,2,NA,2016-08-31 20:23:43,FALSE,NA,"771081050361593856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niamh_18",0,FALSE,FALSE,NA,NA
"3059","New club, new car, happy days",FALSE,3,NA,2016-08-31 20:23:02,FALSE,NA,"771080881586962432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConorJBarrett99",0,FALSE,FALSE,NA,NA
"3060","eBay: LAND ROVER SWB ""84 SERIES 3 88"" DIESEL… https://t.co/W7k5qvmhD0 #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/FsRk2PjiKt",FALSE,1,NA,2016-08-31 20:22:21,FALSE,NA,"771080708529848320",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3061","eBay: Alfa Romeo 33 1.5 Ti Veloce *** 12 Months… https://t.co/22LCJKWYYH #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/lqjKaYMIHi",FALSE,0,NA,2016-08-31 20:22:19,FALSE,NA,"771080698505535489",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3062","eBay: Ford Cortina Mk1 - 2 Door - LHD - No… https://t.co/IbXzVaeoik #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/j1FvNb1p5K",FALSE,2,NA,2016-08-31 20:22:17,FALSE,NA,"771080691995910144",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3063","RT @UKClassicCars: eBay: Ford Thunderbird 1963 Two door hardtop 390 https://t.co/GbICsaltHj #classiccars #cars https://t.co/HJnS4R8pXQ http…",FALSE,0,NA,2016-08-31 20:21:34,FALSE,NA,"771080512546963456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BobberClobber",2,TRUE,FALSE,NA,NA
"3064","RT @PaddyHopkirk: I'm going to be at the @Kop_Hill_Climb this year with @IAMRoadSmart - come along and say hello! #Cars #fun #mini https://…",FALSE,0,NA,2016-08-31 20:20:34,FALSE,NA,"771080259252912128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timward43",3,TRUE,FALSE,NA,NA
"3065","RT @shinemyrideuk: Couple of phone pics from today's completed New Car Protection in Bridgwater https://t.co/taUSumFXvd",FALSE,0,NA,2016-08-31 20:19:39,FALSE,NA,"771080026871701508",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gajsvtablet",6,TRUE,FALSE,NA,NA
"3066","RT @swpolice: Keep your eyes on the road, not on your phone #eyesontheroad #car #driving https://t.co/yyYoiuqLm6",FALSE,0,NA,2016-08-31 20:18:41,FALSE,NA,"771079786848481280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarlRennison",21,TRUE,FALSE,NA,NA
"3067","Shop the latest photo from RetroDIYandPlants on Etsy - #gameofthrones #car #airfresher #natural #gifts... https://t.co/2eKvH4odcT",FALSE,0,NA,2016-08-31 20:18:29,FALSE,NA,"771079736101572608",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","RetroDIY_com",0,FALSE,FALSE,NA,NA
"3068","gameofthrones #car #airfresher #natural #gifts #charms #pagan #norse #wicca https://t.co/MYScQb9IUE",FALSE,0,NA,2016-08-31 20:18:10,FALSE,NA,"771079657047195648",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GUNMANUALS",0,FALSE,FALSE,NA,NA
"3069","eBay: Ford Thunderbird 1963 Two door hardtop 390 https://t.co/GbICsaltHj #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/tIIDdblvGO",FALSE,1,NA,2016-08-31 20:16:43,FALSE,NA,"771079292688052224",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",2,FALSE,FALSE,NA,NA
"3070","eBay: VAUXHALL CAVALIER ONLY 31566 miles… https://t.co/xu6njzrgB9 #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/Xp3rGtBZg2",FALSE,0,NA,2016-08-31 20:16:41,FALSE,NA,"771079283787767809",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",1,FALSE,FALSE,NA,NA
"3071","RT @MLRPromoPlus: Please follow @PracticalHQ They supply #Cars and Vans for Hire #Hiring #tweetuk https://t.co/171v7JENnh Visit https://t.c…",FALSE,0,NA,2016-08-31 20:16:27,FALSE,NA,"771079221779238912",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","RTMLR",3,TRUE,FALSE,NA,NA
"3072","Shop the latest photo from RetroDIYandPlants on Etsy - THE GREEN MAN wooden sandlewood scented #car air... https://t.co/XpStjUo4n2",FALSE,0,NA,2016-08-31 20:16:19,FALSE,NA,"771079188401061892",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","RetroDIY_com",0,FALSE,FALSE,NA,NA
"3073","THE GREEN MAN wooden sandlewood scented #car air freshener #fragrance #pagan #wicca #norse… https://t.co/L806E8QAxq",FALSE,0,NA,2016-08-31 20:16:14,FALSE,NA,"771079170462015488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RetroDIY_com",0,FALSE,FALSE,NA,NA
"3074","RT @Tunnelbreeze: The car wreckers. Manchester in the 1960s. https://t.co/7JY5zocIpW #cars #Manchester https://t.co/qeHqbj2lzU",FALSE,0,NA,2016-08-31 20:13:59,FALSE,NA,"771078602091888640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garylatitude",7,TRUE,FALSE,NA,NA
"3075","RT @andyneedham2: Storage/workshop needed for a car in south Manchester. Up to 8 cars to be stored! #Manchester #storage #workshop #car #un…",FALSE,0,NA,2016-08-31 20:13:56,FALSE,NA,"771078589085282308",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saleiron",3,TRUE,FALSE,NA,NA
"3076","Just a couple of boxes <ed><U+00A0><U+00BD><ed><U+00BA><U+0097> #FordFiesta #VolvoXC90 #classiccars #autoshite #carsofinstagram… https://t.co/2ioHVDSsja",FALSE,0,NA,2016-08-31 20:12:30,FALSE,NA,"771078229331509248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JASloan",0,FALSE,FALSE,NA,NA
"3077","Today I had another new car protection package on another Mercedes C Class and the finish is like glass! 
I do... https://t.co/gvwCcHO5rN",FALSE,0,NA,2016-08-31 20:11:41,FALSE,NA,"771078023797993472",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1_Direction_Ent",0,FALSE,FALSE,NA,NA
"3078","RT @Tunnelbreeze: The car wreckers. Manchester in the 1960s. https://t.co/7JY5zocIpW #cars #Manchester https://t.co/qeHqbj2lzU",FALSE,0,NA,2016-08-31 20:10:33,FALSE,NA,"771077740023934976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GlassJet",7,TRUE,FALSE,NA,NA
"3080","RT @Tunnelbreeze: The car wreckers. Manchester in the 1960s. https://t.co/7JY5zocIpW #cars #Manchester https://t.co/qeHqbj2lzU",FALSE,0,NA,2016-08-31 20:10:00,FALSE,NA,"771077598751449089",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PicEdMedia",7,TRUE,FALSE,NA,NA
"3081","Another month down, can't believe we're into September now, 1 more month to go before the delivery of my new car <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0088>",FALSE,0,NA,2016-08-31 20:09:57,FALSE,NA,"771077587623899136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JJ_Finch96",0,FALSE,FALSE,NA,NA
"3082","RT @Tunnelbreeze: The car wreckers. Manchester in the 1960s. https://t.co/7JY5zocIpW #cars #Manchester https://t.co/qeHqbj2lzU",FALSE,0,NA,2016-08-31 20:09:41,FALSE,NA,"771077519101550592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaulKingstonNNP",7,TRUE,FALSE,NA,NA
"3083","eBay: Renault Floride “S” Convertible with… https://t.co/YCyDProVq0 #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/2AXv3NMf1I",FALSE,0,NA,2016-08-31 20:08:21,FALSE,NA,"771077187017453569",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3084","eBay: Ford Mustang 4.6 litre v8 low miles great… https://t.co/jABsejarPr #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/k3F11mWrPH",FALSE,0,NA,2016-08-31 20:08:16,FALSE,NA,"771077164779261952",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3085","RT @compoundchem: What’s behind new car smell? Here are some of the compounds involved: https://t.co/gA3IJhP3Ve https://t.co/xWwFr5NwEt",FALSE,0,NA,2016-08-31 20:07:12,FALSE,NA,"771076895341326336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","THooper411",57,TRUE,FALSE,NA,NA
"3086","RT @HarwoodsGroup: Built to perform.
Introducing the #Bentley Flying Spur V8 S in Moroccan Blue!

Thoughts?

#simplystunning #cars https://…",FALSE,0,NA,2016-08-31 20:07:08,FALSE,NA,"771076877922496512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oldsilvertone",8,TRUE,FALSE,NA,NA
"3087","RT @officialenzari: Italian car meet or event? Tell us about it #cars #italy #enzari #abarth #alfaromeo #fiat #ferrari #maserati https://t.…",FALSE,0,NA,2016-08-31 20:06:37,FALSE,NA,"771076746942750721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Palmdale_Motors",1,TRUE,FALSE,NA,NA
"3088","RT @compoundchem: What’s behind new car smell? Here are some of the compounds involved: https://t.co/gA3IJhP3Ve https://t.co/xWwFr5NwEt",FALSE,0,NA,2016-08-31 20:06:21,FALSE,NA,"771076682396659713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paul_royall",57,TRUE,FALSE,NA,NA
"3089","RT @MLRPromoPlus: Please follow @PracticalHQ They supply #Cars and Vans for Hire #Hiring #tweetuk https://t.co/171v7JENnh Visit https://t.c…",FALSE,0,NA,2016-08-31 20:05:50,FALSE,NA,"771076553790910464",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","SanaHandBags",3,TRUE,FALSE,NA,NA
"3090","RT @MLRPromoPlus: Please follow @PracticalHQ They supply #Cars and Vans for Hire #Hiring #tweetuk https://t.co/171v7JENnh Visit https://t.c…",FALSE,0,NA,2016-08-31 20:05:37,FALSE,NA,"771076495427198978",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","tweetuk",3,TRUE,FALSE,NA,NA
"3091","Is still not 100% sure about the new car! The boys are devastated that is smaller then the other one <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,NA,2016-08-31 20:05:14,FALSE,NA,"771076399574708224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatCLouWiill",0,FALSE,FALSE,NA,NA
"3092","OFFERS WANTED - WN53KVE #FIAT PUNTO ACTIVE 8V 87000 Miles #carsforsale #cars

VIEW - https://t.co/NMsdhsFKNn #cars… https://t.co/4vAeLdizNo",FALSE,0,NA,2016-08-31 20:03:43,FALSE,NA,"771076017918189568",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"3093","OFFERS WANTED - LK56 NPJ #BMW X5 SPORT D AUTO 153500 Miles #carsforsale #cars

VIEW - https://t.co/B29b7xb9Lu #car… https://t.co/NpoXO7r757",FALSE,1,NA,2016-08-31 20:03:35,FALSE,NA,"771075983982166016",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"3094","Honda NSX first drive! @tweetuk @HyperRTs  #cars #carnews #motorhappy #motorhour #motoring #detailing https://t.co/N7syBjjHCw",FALSE,0,NA,2016-08-31 20:03:28,FALSE,NA,"771075955464998912",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","connect_insure",5,FALSE,FALSE,NA,NA
"3095","OFFERS WANTED - FD61OUF #VOLKSWAGEN SCIROCCO GT BLUEMOTN TECH TDI 56100 Miles #carsforsale #cars

VIEW - … https://t.co/ZMOhvwSWF6",FALSE,0,NA,2016-08-31 20:03:28,FALSE,NA,"771075954764554240",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"3096","OFFERS WANTED - MA57GZD #RENAULT MEGANE DYNAMIQUE 30000 Miles #carsforsale #cars

VIEW - https://t.co/PFTM8SSz9S #… https://t.co/qQIgIuVPbr",FALSE,0,NA,2016-08-31 20:03:21,FALSE,NA,"771075926595633152",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"3097","OFFERS WANTED - DU59DFD #VOLKSWAGEN GOLF S TDI 50000 Miles #carsforsale #cars

VIEW - https://t.co/XyFqBYwS9d #car… https://t.co/BOUQtqMCfT",FALSE,0,NA,2016-08-31 20:03:13,FALSE,NA,"771075893716512768",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"3098","OFFERS WANTED - DV59CVJ #BMW 118D M SPORT AUTO 33500 Miles #carsforsale #cars

VIEW - https://t.co/ZL8EX8gJOU #car… https://t.co/J3HeFcSEva",FALSE,0,NA,2016-08-31 20:02:52,FALSE,NA,"771075803383726080",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"3099","Please follow @PracticalHQ They supply #Cars and Vans for Hire #Hiring #tweetuk https://t.co/171v7JENnh Visit https://t.co/80dX1UA4CP",FALSE,1,NA,2016-08-31 20:02:50,FALSE,NA,"771075795771064321",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MLRPromoPlus",3,FALSE,FALSE,NA,NA
"3100","RT @Tunnelbreeze: The car wreckers. Manchester in the 1960s. https://t.co/7JY5zocIpW #cars #Manchester https://t.co/qeHqbj2lzU",FALSE,0,NA,2016-08-31 20:02:06,FALSE,NA,"771075612630974464",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IMcMillan",7,TRUE,FALSE,NA,NA
"3101","Italian car meet or event? Tell us about it #cars #italy #enzari #abarth #alfaromeo #fiat #ferrari #maserati https://t.co/pMPT7gquwV",FALSE,3,NA,2016-08-31 20:01:51,FALSE,NA,"771075549108310017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","officialenzari",1,FALSE,FALSE,NA,NA
"3102","RT @Berko_runner: Stunning @bugatti #veyron in #London today #Lovelondon #cars #supercarsoflondon #cars #carporn… https://t.co/8Pk3eSu92c",FALSE,0,NA,2016-08-31 20:01:42,FALSE,NA,"771075509967085568",NA,"<a href=""http://myrt.dpl.local.antlab.co.uk/"" rel=""nofollow"">MyRetweetUK</a>","YourLDN",1,TRUE,FALSE,NA,NA
"3103","Built to perform.
Introducing the #Bentley Flying Spur V8 S in Moroccan Blue!

Thoughts?

#simplystunning #cars https://t.co/uqORJsT5ew",FALSE,17,NA,2016-08-31 20:00:58,FALSE,NA,"771075325245685760",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HarwoodsGroup",8,FALSE,FALSE,NA,NA
"3104","The car wreckers. Manchester in the 1960s. https://t.co/7JY5zocIpW #cars #Manchester https://t.co/qeHqbj2lzU",FALSE,15,NA,2016-08-31 20:00:46,FALSE,NA,"771075275341701120",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","Tunnelbreeze",7,FALSE,FALSE,NA,NA
"3105","RT @compoundchem: What’s behind new car smell? Here are some of the compounds involved: https://t.co/gA3IJhP3Ve https://t.co/xWwFr5NwEt",FALSE,0,NA,2016-08-31 20:00:38,FALSE,NA,"771075244752797696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenLRogers",57,TRUE,FALSE,NA,NA
"3106","@asancheese wait your new car?",FALSE,0,"asancheese",2016-08-31 20:00:36,FALSE,"771059645569904640","771075233499475968","66554739","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyitssandyy",0,FALSE,FALSE,NA,NA
"3107","Only Motors - The Archives Episode 1 -  #cars #onlymotors #topgear https://t.co/8HdYHMcMJS",FALSE,1,NA,2016-08-31 20:00:12,FALSE,NA,"771075135839281153",NA,"<a href=""http://www.leavingworkbehind.com"" rel=""nofollow"">Evergreen Post Tweeter</a>","onlymotors",0,FALSE,FALSE,NA,NA
"3108","RT @compoundchem: What’s behind new car smell? Here are some of the compounds involved: https://t.co/gA3IJhP3Ve https://t.co/xWwFr5NwEt",FALSE,0,NA,2016-08-31 19:59:52,FALSE,NA,"771075050283950080",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","pk_kent",57,TRUE,FALSE,NA,NA
"3109","WN53KVE #FIAT PUNTO ACTIVE 8V 87000 Miles #carsforsale #cars

Full Details - https://t.co/WmtwOoikns https://t.co/UhzWkcXo7h",FALSE,0,NA,2016-08-31 19:59:12,FALSE,NA,"771074884390752256",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NicolaGear",0,FALSE,FALSE,NA,NA
"3110","The Chemicals Behind the 'New Car Smell' https://t.co/cIWOaWo015",FALSE,0,NA,2016-08-31 19:59:06,FALSE,NA,"771074855328415744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoyTindle",0,FALSE,FALSE,NA,NA
"3111","RT @swpolice: Keep your eyes on the road, not on your phone #eyesontheroad #car #driving https://t.co/yyYoiuqLm6",FALSE,0,NA,2016-08-31 19:58:54,FALSE,NA,"771074807693733896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sootmeister",21,TRUE,FALSE,NA,NA
"3112","RT @andyneedham2: Storage/workshop needed for a car in south Manchester. Up to 8 cars to be stored! #Manchester #storage #workshop #car #un…",FALSE,0,NA,2016-08-31 19:57:35,FALSE,NA,"771074474703806464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","engineercolin",3,TRUE,FALSE,NA,NA
"3113","RT @UKClassicCars: eBay: Fiat 500D 1963 (suicide door model) https://t.co/Aq1Wl3QuOh #classiccars #cars https://t.co/HJnS4R8pXQ https://t.c…",FALSE,0,NA,2016-08-31 19:57:29,FALSE,NA,"771074451152769025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lovesaabturbo",4,TRUE,FALSE,NA,NA
"3114","eBay: mercedes s class 280 auto amg alloys low… https://t.co/UwNePuTY4V #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/51mxDv1C0M",FALSE,0,NA,2016-08-31 19:57:27,FALSE,NA,"771074442789216256",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3115","eBay: BMW 8 Series 840 https://t.co/272aS8Nn6d #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/WHYwnU8OSg",FALSE,0,NA,2016-08-31 19:57:25,FALSE,NA,"771074435621146624",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3116","eBay: MGB GT ONE OF THE LAST CHROME BUMPER TYPE https://t.co/pdcluWvMaC #classiccars #cars https://t.co/HJnS4R8pXQ",FALSE,0,NA,2016-08-31 19:57:24,FALSE,NA,"771074428302008321",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3117","eBay: 1965 Morris Mini Countryman Woody… https://t.co/D4VZXckRl6 #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/G6npNhyLXp",FALSE,0,NA,2016-08-31 19:57:22,FALSE,NA,"771074419682795520",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"3118","My personal favorite photograph I have taken. #Photography #Street #Cars #Lights #Blur https://t.co/cNXRV2ZvCE",FALSE,0,NA,2016-08-31 19:56:50,FALSE,NA,"771074285603528704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OKieranMannO",0,FALSE,FALSE,NA,NA
"3119","Do cycle cameras make the roads any safer? Interesting but having to share road space is the problem #cars #bicycles https://t.co/Nwyq9Pofeq",FALSE,0,NA,2016-08-31 19:56:08,FALSE,NA,"771074111619604480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robinHEG",0,FALSE,FALSE,NA,NA
"3120","RT @nathan_L20: @TipstersEmpire Want to say a massive thanks to all tipsters @Tipthathorse @TheSnout_Racing @CathrynFry - New car&amp;holidays…",FALSE,0,NA,2016-08-31 19:55:31,FALSE,NA,"771073955939639296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tipthathorse",1,TRUE,FALSE,NA,NA
"3121","RT @UKClassicCars: eBay: Fiat 500D 1963 (suicide door model) https://t.co/Aq1Wl3QuOh #classiccars #cars https://t.co/HJnS4R8pXQ https://t.c…",FALSE,0,NA,2016-08-31 19:54:35,FALSE,NA,"771073720991580160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rikita_Tikka",4,TRUE,FALSE,NA,NA
"3122","RT @LINGsCARS: Robert, my invoicing (new car deliveries) up £18k this month, over August last year. Sales orders also up. #Brexit https://t…",FALSE,0,NA,2016-08-31 19:54:31,FALSE,NA,"771073702712774656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mandylou1561",10,TRUE,FALSE,NA,NA
"3123","Love my new car<ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00BA><U+0098>",FALSE,2,NA,2016-08-31 19:54:13,FALSE,NA,"771073626728763392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emmvictoriaa1",0,FALSE,FALSE,NA,NA
"3124","Need wheels ? Come see us. 

https://t.co/FgK0Ofv0jm
#cars 
All typical examples are over 156 weeks - 13.28% APR https://t.co/cFQRO5i30C",FALSE,0,NA,2016-08-31 19:53:44,FALSE,NA,"771073506452746240",NA,"<a href=""http://socialreport.com"" rel=""nofollow"">SocialReport.com</a>","easybuyhull",0,FALSE,FALSE,NA,NA
"3125","New day. New car. https://t.co/CQ5oZMEXFx",FALSE,1,NA,2016-08-31 19:53:11,FALSE,NA,"771073370276306944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASuccessfulHoax",0,FALSE,FALSE,NA,NA
"3126","@TipstersEmpire Want to say a massive thanks to all tipsters @Tipthathorse @TheSnout_Racing @CathrynFry - New car&amp;holidays #HappyBirthday <ed><U+00A0><U+00BC><ed><U+00BF><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>",FALSE,5,"TipstersEmpire",2016-08-31 19:52:41,FALSE,NA,"771073240395554821","3438328186","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nathan_L20",1,FALSE,FALSE,NA,NA
"3127","LK56 NPJ #BMW X5 SPORT D AUTO 153500 Miles #carsforsale #cars

Full Details - https://t.co/3T2a5cbDT2 https://t.co/i4qGf5BOcj",FALSE,0,NA,2016-08-31 19:51:17,FALSE,NA,"771072892071182337",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NicolaGear",0,FALSE,FALSE,NA,NA
